Dist_no_2011,Dist_name_2011,Const_no,Const_name_2011,Sbty_no,Sbty_name,Par_no,Par_name,Stn_no,Station_string_2011,Reg.Voters,A.Bwanika,K.Besigye.K,B.O.K.Namisango,B.S.Jaberi,M.Norbert,O.Otunnu,S.L.M.Walter,Y.K.Museveni,T.Votes,V.Votes,Inv.Votes,V.Spoilt,NULLIFIED,NON_REP,Original_Station_ID_2011
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,019,MWERUKA,01,MWERUKA P/SCHOOL,"1,011",0,70,0,0,1,0,1,445,541,517,24,2,0,0,O-36-193-9-19-1
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,019,MWERUKA,02,KALWAI,985,2,59,0,0,0,0,0,574,689,635,54,3,0,0,O-36-193-9-19-2
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,019,MWERUKA,03,KIZIBA P/SCHOOL,691,1,88,1,0,0,1,2,323,425,416,9,3,0,0,O-36-193-9-19-3
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,042,NDAGGA,01,NDAGGA P/SCHOOL,400,1,44,1,0,1,0,1,261,329,309,20,0,0,0,O-36-193-9-42-1
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,042,NDAGGA,02,KATUNGA,378,0,65,1,0,1,0,0,219,294,286,8,0,0,0,O-36-193-9-42-2
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,021,RWENSINGA,01,RWENSINGA CATHOLIC CHURCH A,555,0,51,0,0,1,1,1,412,470,466,4,0,0,0,O-36-193-9-21-1
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,021,RWENSINGA,02,MAGABIRANO P/SCHOOL,518,0,18,0,0,0,0,0,229,277,247,30,0,0,0,O-36-193-9-21-2
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,021,RWENSINGA,03,RWAKACUUCU,757,0,30,0,0,0,0,0,679,715,709,6,2,0,0,O-36-193-9-21-3
036,RAKAI,193,KOOKI COUNTY,09,KIZIBA,021,RWENSINGA,04,RWENSINGA CATHOLIC CHURCH B,637,1,33,0,0,0,0,0,573,612,607,5,1,0,0,O-36-193-9-21-4
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,038,DYANGO,01,KABUKURURA C.O.U,721,2,15,0,0,0,0,0,355,390,372,18,2,0,0,O-36-193-5-38-1
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,038,DYANGO,02,KAMATE FULL GOSPEL CHURCH,598,0,20,0,0,0,0,0,317,361,337,24,2,0,0,O-36-193-5-38-2
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,038,DYANGO,03,DYANGO P/SCHOOL,571,0,16,0,0,0,0,0,258,299,274,25,5,0,0,O-36-193-5-38-3
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,017,KALUNGI,01,BUZZA P/SCHOOL,583,1,98,0,0,0,0,0,261,369,360,9,0,0,0,O-36-193-5-17-1
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,017,KALUNGI,02,KEZEKIYA P/SCHOOL,357,0,61,1,0,0,1,1,161,232,225,7,1,0,0,O-36-193-5-17-2
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,017,KALUNGI,03,KIBAALE S.S.S,736,4,143,6,0,1,1,1,221,416,377,39,2,0,0,O-36-193-5-17-3
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,017,KALUNGI,04,KIBAALE P/SCHOOL,880,4,143,0,0,0,1,0,378,580,526,54,3,0,0,O-36-193-5-17-4
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,017,KALUNGI,05,KENSEKKA CATHOLIC CHURCH,492,0,39,1,0,0,0,0,234,274,274,0,47,0,0,O-36-193-5-17-5
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,018,KASULA,01,NTEBEZZADDU NGU P/SCHOOL,671,0,72,0,0,0,0,0,251,373,323,50,0,0,0,O-36-193-5-18-1
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,018,KASULA,02,KYALULANGIR A CATHOLIC CHURCH,798,4,91,2,0,1,2,0,31,172,131,41,1,0,0,O-36-193-5-18-2
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,018,KASULA,03,SANJE P/SCHOOL,529,2,59,2,0,0,0,3,254,357,320,37,1,0,0,O-36-193-5-18-3
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,018,KASULA,04,RUSAANA C.O.U,657,1,59,3,0,1,0,0,314,394,378,16,1,0,0,O-36-193-5-18-4
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,018,KASULA,05,KAMOMA,470,0,20,0,0,1,0,0,248,298,269,29,1,0,0,O-36-193-5-18-5
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,040,KIZINGA,01,KIZINGA,740,2,17,0,0,0,0,1,668,700,688,12,0,0,0,O-36-193-5-40-1
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,040,KIZINGA,02,SAYUNI P/SCHOOL,378,1,30,1,0,0,0,0,209,257,241,16,0,0,0,O-36-193-5-40-2
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,020,RWAMBAJJO,01,KABASHAMBO P/SCHOOL,846,0,44,0,0,0,1,0,502,567,547,20,0,0,0,O-36-193-5-20-1
036,RAKAI,193,KOOKI COUNTY,05,KYALULANGIRA,020,RWAMBAJJO,02,NKUNDI FULL GOSPEL CHURCH,631,0,39,0,0,0,0,1,557,603,597,6,0,0,0,O-36-193-5-20-2
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,022,BUGONA,01,KITAWULUZI,336,1,39,2,0,0,0,0,174,223,216,7,2,0,0,O-36-193-6-22-1
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,022,BUGONA,02,KALAWULA P/SCHOOL,718,3,18,22,0,0,1,0,322,382,366,16,0,0,0,O-36-193-6-22-2
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,022,BUGONA,03,KAMUNUNKU P/SCHOOL,672,2,30,5,0,0,0,1,272,337,310,27,0,0,0,O-36-193-6-22-3
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,022,BUGONA,04,KABAALE CATHOLIC CHURCH,359,0,27,2,0,0,0,0,270,305,299,6,0,0,0,O-36-193-6-22-4
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,022,BUGONA,05,KISAMBA MOSQUE,452,0,19,0,0,0,0,0,265,294,284,10,1,0,0,O-36-193-6-22-5
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,022,BUGONA,06,MULEEBI P/SCHOOL,384,1,44,7,0,0,1,1,157,228,211,17,1,0,0,O-36-193-6-22-6
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,022,BUGONA,07,BUGONA HEALTH CENTRE,406,0,31,4,0,2,0,0,167,204,204,0,5,0,0,O-36-193-6-22-7
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,022,BUGONA,08,PENTOCOSTAL CHURCH,494,0,44,6,0,1,0,2,254,313,307,6,0,0,0,O-36-193-6-22-8
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,023,KABUSOTTA,01,KABUSOTTA MOSQUE,585,0,15,3,0,0,0,0,349,392,367,25,3,0,0,O-36-193-6-23-1
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,023,KABUSOTTA,02,KABUSOTTA HEALTH CENTRE,460,1,25,5,0,0,0,0,282,315,313,2,1,0,0,O-36-193-6-23-2
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,023,KABUSOTTA,03,LWENGO P/SCHOOL,499,0,23,9,0,1,0,0,253,300,286,14,0,0,0,O-36-193-6-23-3
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,024,KAKUNDI,01,KAKUUNDI HEALTH CENTRE,668,0,43,4,0,0,0,1,379,434,427,7,1,0,0,O-36-193-6-24-1
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,024,KAKUNDI,02,LUSONGI P/SCHOOL,618,1,59,3,0,0,0,3,341,428,407,21,3,0,0,O-36-193-6-24-2
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,024,KAKUNDI,03,LUGALAMA CATHOLIC CHURCH,480,1,67,5,0,0,0,0,270,356,343,13,3,0,0,O-36-193-6-24-3
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,024,KAKUNDI,04,KIGOTO CATHOLIC CHURCH,400,0,59,1,0,1,0,0,243,307,304,3,0,0,0,O-36-193-6-24-4
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,025,KIBUUKA,01,KIBUUKA P/SCHOOL,950,1,123,8,0,1,0,2,378,532,513,19,0,0,0,O-36-193-6-25-1
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,025,KIBUUKA,02,KYANIKA MOSQUE,689,3,71,1,0,0,0,1,300,398,376,22,2,0,0,O-36-193-6-25-2
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,025,KIBUUKA,03,LWOYO P/SCHOOL,704,1,49,4,0,2,0,0,363,438,419,19,0,0,0,O-36-193-6-25-3
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,025,KIBUUKA,04,KIWUMULO P/SCHOOL,663,2,42,1,0,2,1,2,335,413,385,28,1,0,0,O-36-193-6-25-4
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,025,KIBUUKA,05,NAKABAZI PENTOCOSTAL CHURCH,233,0,11,3,0,1,0,1,122,138,138,0,0,0,0,O-36-193-6-25-5
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,026,KIWEEKA,01,KIKEBEZI C.O.U,498,0,38,18,0,1,0,0,226,303,283,20,0,0,0,O-36-193-6-26-1
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,026,KIWEEKA,02,GROWER'S UNION,540,1,66,7,0,2,0,0,209,329,285,44,0,0,0,O-36-193-6-26-2
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,026,KIWEEKA,03,LWAMAGGWA CATHOLIC CHURCH,770,1,106,23,0,1,1,1,288,427,421,6,3,0,0,O-36-193-6-26-3
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,026,KIWEEKA,04,KAKABAGYO P/SCHOOL,469,4,58,8,0,0,0,0,193,281,263,18,0,0,0,O-36-193-6-26-4
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,027,KYABIGONDO,01,MPAAMA CHURCH,493,0,34,1,0,0,0,1,260,303,296,7,0,0,0,O-36-193-6-27-1
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,027,KYABIGONDO,02,KYABIGANDO P/SCHOOL,418,0,11,0,0,0,0,0,173,200,184,16,2,0,0,O-36-193-6-27-2
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,027,KYABIGONDO,03,NDEEBA MOSQUE,413,2,57,3,0,0,0,0,180,250,242,8,0,0,0,O-36-193-6-27-3
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,027,KYABIGONDO,04,KATOSSI PENTOCOSTAL CHURCH,640,0,75,3,0,0,0,0,288,377,366,11,1,0,0,O-36-193-6-27-4
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,027,KYABIGONDO,05,LUNOONI P/SCHOOL,626,2,43,2,0,0,0,2,301,377,350,27,1,0,0,O-36-193-6-27-5
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,027,KYABIGONDO,06,KAMENYAMIG O PLAYGROUND,460,1,26,2,0,1,0,0,237,287,267,20,1,0,0,O-36-193-6-27-6
036,RAKAI,193,KOOKI COUNTY,06,LWAMAGGWA,027,KYABIGONDO,07,MUDAALA,509,0,62,1,0,0,0,0,248,335,311,24,0,0,0,O-36-193-6-27-7
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,028,BITABAGO,01,BITABAGO P/SCHOOL,669,3,113,11,0,1,0,1,198,351,327,24,0,0,0,O-36-193-7-28-1
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,028,BITABAGO,02,KAKOMA PSCHOOL,451,3,73,8,0,0,0,0,145,236,229,7,1,0,0,O-36-193-7-28-2
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,028,BITABAGO,03,LUMBUGU PSCHOOL,750,10,125,9,0,3,0,1,205,375,353,22,1,0,0,O-36-193-7-28-3
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,028,BITABAGO,04,MAKONDO P/SCHOOL,432,3,60,3,0,4,1,0,184,279,255,24,0,0,0,O-36-193-7-28-4
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,029,BUTIITI,01,KABINGO P/SCHOOL,863,4,80,3,0,4,0,1,382,514,474,40,1,0,0,O-36-193-7-29-1
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,029,BUTIITI,02,KABAALE P/SCHOOL,508,2,80,5,0,1,0,0,160,273,248,25,1,0,0,O-36-193-7-29-2
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,029,BUTIITI,03,KIWENDA P/SCHOOL,861,6,121,12,0,9,0,1,330,496,479,17,0,0,0,O-36-193-7-29-3
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,029,BUTIITI,04,BUTITI,313,1,76,2,0,0,0,0,87,180,166,14,1,0,0,O-36-193-7-29-4
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,030,KANONI,01,LUTEEBE P/SCHOOL,591,5,71,5,0,2,0,0,224,343,307,36,0,0,0,O-36-193-7-30-1
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,030,KANONI,02,KANONI P/SCHOOL,749,6,131,6,0,1,3,0,1,549,148,401,3,0,0,O-36-193-7-30-2
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,031,KASENSERO,01,KIWAGUZI CATHOLIC CHURCH,776,1,174,6,0,5,0,1,201,402,388,14,0,0,0,O-36-193-7-31-1
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,031,KASENSERO,02,KAMENGO P/SCHOOL,634,3,62,9,0,0,0,0,169,253,243,10,0,0,0,O-36-193-7-31-2
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,031,KASENSERO,03,NSOZIBBIRI P/SCHOOL,606,2,97,10,0,1,1,1,238,366,350,16,0,0,0,O-36-193-7-31-3
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,031,KASENSERO,04,KYENGEZA MOSQUE,560,1,135,4,0,4,0,1,175,329,320,9,1,0,0,O-36-193-7-31-4
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,032,KIYOVU,01,LWANDA HEALTH CENTRE II,"1,016",2,199,17,0,2,0,0,255,496,475,21,0,0,0,O-36-193-7-32-1
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,032,KIYOVU,02,MBUYE P/SCHOOL,840,1,240,4,0,8,0,3,211,477,467,10,0,0,0,O-36-193-7-32-2
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,032,KIYOVU,03,KIGANDA P/SCHOOL,700,6,60,4,0,2,1,1,300,403,374,29,0,0,0,O-36-193-7-32-3
036,RAKAI,193,KOOKI COUNTY,07,LWANDA,032,KIYOVU,04,ZEFAD VOCATIONAL SCHOOL,433,0,39,5,0,4,0,0,217,274,265,9,0,0,0,O-36-193-7-32-4
036,RAKAI,193,KOOKI COUNTY,08,RAKAI TOWN COUNCIL,033,KATUNTU WARD,01,KATUNTU,617,3,95,3,2,1,0,1,224,360,329,31,1,0,0,O-36-193-8-33-1
036,RAKAI,193,KOOKI COUNTY,08,RAKAI TOWN COUNCIL,033,KATUNTU WARD,02,KATWETWE,542,1,82,3,2,0,0,0,268,382,356,26,0,0,0,O-36-193-8-33-2
036,RAKAI,193,KOOKI COUNTY,08,RAKAI TOWN COUNCIL,034,KIBONA WARD,01,RAKAI CENTRAL (A? M) ?PLANNING UN,669,5,110,5,0,2,0,0,131,262,253,9,1,0,0,O-36-193-8-34-1
036,RAKAI,193,KOOKI COUNTY,08,RAKAI TOWN COUNCIL,034,KIBONA WARD,02,RAKAI CENTRAL (N?Z) ? LUKIIKO HA,"1,074",14,174,4,1,7,0,1,233,460,434,26,2,0,0,O-36-193-8-34-2
036,RAKAI,193,KOOKI COUNTY,08,RAKAI TOWN COUNCIL,034,KIBONA WARD,03,KIBONA,739,4,110,3,4,2,1,1,303,478,428,50,0,0,0,O-36-193-8-34-3
036,RAKAI,193,KOOKI COUNTY,08,RAKAI TOWN COUNCIL,034,KIBONA WARD,04,KAJOKI,330,3,22,4,0,0,0,0,121,173,150,23,1,0,0,O-36-193-8-34-4
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,001,BUBARE,01,BUBARE GOMBORORA HQTRS,788,1,116,2,0,0,0,1,328,463,448,15,3,0,0,O-9-47-1-1-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,001,BUBARE,02,KITAGYENDA PARISH PRI SCH,531,0,75,1,0,1,4,0,303,389,384,5,2,0,0,O-9-47-1-1-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,001,BUBARE,03,NGASIIRE,300,0,44,0,0,1,0,1,138,190,184,6,0,0,0,O-9-47-1-1-3
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,019,BUSHUURA,01,KATARAGA PRI SCH,890,3,65,1,0,0,0,0,519,601,588,13,0,0,0,O-9-47-1-19-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,019,BUSHUURA,02,KABERE C.O.U,167,1,8,0,0,0,0,0,117,130,126,4,1,0,0,O-9-47-1-19-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,019,BUSHUURA,03,BUSHURA  PRI SCH,466,0,47,0,0,0,0,0,311,377,358,19,0,0,0,O-9-47-1-19-3
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,002,IHANGA,01,MUCHACHI PRI SCH,394,1,65,0,0,0,0,0,186,260,252,8,0,0,0,O-9-47-1-2-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,002,IHANGA,02,IHANGA MARKET,764,1,88,1,0,0,0,0,406,511,496,15,1,0,0,O-9-47-1-2-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,002,IHANGA,05,HAKABUNGO,254,0,27,1,0,0,2,0,141,209,171,38,1,0,0,O-9-47-1-2-5
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,004,KAGARAMA,01,BUSHATO,327,1,54,0,0,0,0,0,184,251,239,12,0,0,0,O-9-47-1-4-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,004,KAGARAMA,02,HABUTIKI,539,1,59,0,0,1,1,0,305,384,367,17,0,0,0,O-9-47-1-4-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,004,KAGARAMA,03,HAMURAMBI,434,0,49,0,0,0,3,0,228,295,280,15,0,0,0,O-9-47-1-4-3
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,004,KAGARAMA,04,RWENGWE,664,1,63,1,0,0,0,1,361,451,427,24,0,0,0,O-9-47-1-4-4
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,004,KAGARAMA,08,RUBONA PRI SCH,587,1,98,1,0,0,2,0,312,427,414,13,0,0,0,O-9-47-1-4-8
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,005,KASHENYI,01,RUTOOMA,524,3,66,1,0,0,0,0,310,391,380,11,0,0,0,O-9-47-1-5-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,005,KASHENYI,02,RUGARAMBIR O,477,0,23,1,0,0,0,0,319,350,343,7,0,0,0,O-9-47-1-5-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,005,KASHENYI,03,NYAMIRINGA PRI SCH,727,0,68,0,0,1,0,1,391,481,461,20,1,0,0,O-9-47-1-5-3
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,023,KIBUZIGYE,01,KIBUZIGYE PRI SCH,962,1,87,4,0,1,2,2,535,642,632,10,3,0,0,O-9-47-1-23-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,023,KIBUZIGYE,02,KIBUZIGYE C.O.U,569,1,41,1,0,0,1,0,386,441,430,11,0,0,0,O-9-47-1-23-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,024,KITOJO,01,BUREMBO,388,0,71,1,0,0,1,0,169,255,242,13,0,0,0,O-9-47-1-24-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,024,KITOJO,02,KARANDAGASI,967,0,99,0,0,0,0,1,470,575,570,5,0,0,0,O-9-47-1-24-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,024,KITOJO,03,MURAMBO,600,0,120,1,0,0,0,0,286,428,407,21,3,0,0,O-9-47-1-24-3
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,006,MUYANJE,01,RWERE PRI SCH GROUNDS,968,1,120,0,0,0,0,0,457,595,578,17,1,0,0,O-9-47-1-6-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,006,MUYANJE,02,KAZINIRO CENTRE,705,0,101,1,0,0,0,0,362,493,464,29,3,0,0,O-9-47-1-6-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,008,NYAMIYAGA,01,KASHAKI PRI SCH,"1,053",0,217,0,0,1,0,1,491,737,710,27,2,0,0,O-9-47-1-8-1
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,008,NYAMIYAGA,02,NYAMIYAGA PRI SCH,561,0,98,1,0,1,0,0,256,388,356,32,2,0,0,O-9-47-1-8-2
009,KABALE,047,RUBANDA COUNTY EAST,01,BUBARE,008,NYAMIYAGA,03,AHAKICWAMB A,438,0,67,0,0,1,1,0,229,317,298,19,0,0,0,O-9-47-1-8-3
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,010,IGOMANDA,01,HAMUKO,657,3,86,1,0,0,1,0,374,503,465,38,0,0,0,O-9-47-2-10-1
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,010,IGOMANDA,02,KASHEKYERA,898,1,182,2,0,2,0,2,474,679,663,16,2,0,0,O-9-47-2-10-2
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,010,IGOMANDA,03,KAZAHAMUGY ERA,611,3,73,1,0,0,0,0,362,450,439,11,1,0,0,O-9-47-2-10-3
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,011,KAKORE,01,RWAMUGURA,727,6,108,0,0,1,0,1,402,563,518,45,2,0,0,O-9-47-2-11-1
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,011,KAKORE,02,RUGARAMA,744,1,102,1,0,0,0,1,416,525,521,4,5,0,0,O-9-47-2-11-2
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,011,KAKORE,03,KABIHIJO,560,0,71,0,0,1,1,0,314,401,387,14,0,0,0,O-9-47-2-11-3
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,012,MPUNGU,01,BUGARAMA PRI SCH,691,2,134,2,0,0,0,2,341,499,481,18,1,0,0,O-9-47-2-12-1
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,012,MPUNGU,02,KABURARA PRI SCH,371,1,27,0,0,0,0,0,258,287,286,1,3,0,0,O-9-47-2-12-2
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,012,MPUNGU,03,KARUNGU PRI SCH,263,0,19,1,0,0,0,0,183,206,203,3,2,0,0,O-9-47-2-12-3
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,012,MPUNGU,04,HAKADONGO,321,1,7,0,0,0,0,0,230,245,238,7,7,0,0,O-9-47-2-12-4
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,012,MPUNGU,05,KERERE,528,0,53,0,0,0,1,0,333,404,387,17,0,0,0,O-9-47-2-12-5
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,013,RUHONWA,01,KASHONGATI,730,0,102,0,0,1,0,3,367,473,473,0,14,0,0,O-9-47-2-13-1
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,013,RUHONWA,02,RUHONWA,492,0,59,0,0,0,1,0,268,344,328,16,2,0,0,O-9-47-2-13-2
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,013,RUHONWA,03,KABANDAMA,778,1,166,0,0,0,0,0,356,557,523,34,1,0,0,O-9-47-2-13-3
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,014,SHEBEYA,01,KANYAMYEKO,356,2,29,0,0,1,0,0,220,259,252,7,1,0,0,O-9-47-2-14-1
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,014,SHEBEYA,02,KIRIMA,605,1,47,0,0,0,2,0,333,392,383,9,1,0,0,O-9-47-2-14-2
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,014,SHEBEYA,03,KABISHA,584,4,77,1,0,1,0,0,361,453,444,9,2,0,0,O-9-47-2-14-3
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,014,SHEBEYA,04,HAMURWA PRI SCH,334,1,64,0,0,0,0,0,174,247,239,8,0,0,0,O-9-47-2-14-4
009,KABALE,047,RUBANDA COUNTY EAST,02,HAMURWA,014,SHEBEYA,05,BUZANIRO PRI SCH,343,1,30,2,0,1,0,0,221,264,255,9,0,0,0,O-9-47-2-14-5
009,KABALE,047,RUBANDA COUNTY EAST,03,HAMURWA TOWN COUNCIL,009,HAMURWA WARD,01,HAMURWA SUB COUNTY HQTRS,654,1,84,0,0,0,0,0,372,464,457,7,0,0,0,O-9-47-3-9-1
009,KABALE,047,RUBANDA COUNTY EAST,03,HAMURWA TOWN COUNCIL,015,KANYABITARA WARD,01,HAMUHAMBO,502,0,22,0,0,0,0,0,401,429,423,6,2,0,0,O-9-47-3-15-1
009,KABALE,047,RUBANDA COUNTY EAST,03,HAMURWA TOWN COUNCIL,016,KARUKARA WARD,01,KARUKARA,515,1,48,0,0,0,0,0,318,382,367,15,2,0,0,O-9-47-3-16-1
009,KABALE,047,RUBANDA COUNTY EAST,03,HAMURWA TOWN COUNCIL,017,NANGARO WARD,01,HABUSINDE,488,0,33,0,0,0,0,0,285,345,318,27,0,0,0,O-9-47-3-17-1
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,018,BIGUNGIRO,01,BIGUNGIRO CENTRE,639,1,69,1,0,2,2,0,301,463,376,87,3,0,0,O-9-47-4-18-1
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,018,BIGUNGIRO,02,KAGOYE PRI SCH GROUNDS,414,1,46,2,0,0,0,1,256,318,306,12,5,0,0,O-9-47-4-18-2
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,020,BWAYU,01,KATWIGYI,508,1,93,0,0,0,0,1,288,400,383,17,2,0,0,O-9-47-4-20-1
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,020,BWAYU,02,RUJANJARA,630,0,66,1,0,0,1,1,377,463,446,17,1,0,0,O-9-47-4-20-2
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,003,KACEENAGA,01,KACEENAGA CATHOLIC CHURCH,443,4,3,0,0,0,0,0,229,264,236,28,1,0,0,O-9-47-4-3-1
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,003,KACEENAGA,02,HAKISHENYI PRI SCH,691,1,107,0,0,0,0,2,376,490,486,4,1,0,0,O-9-47-4-3-2
009,KABALE,047,RUBANDA COUNTY EAST,04,NYAMWEERU,025,KYOKYEZO,01,KYOKYEZO PRI SCH,836,2,95,4,0,2,0,0,504,624,607,17,2,0,0,O-9-47-4-25-1
